name,address,latitude,longitude
スターバックスコーヒー明治神宮前メトロピア店,東京都渋谷区神宮前1-18-22,35.670052,139.702774
川西加茂店,兵庫県川西市加茂6-2-22,34.812073,135.411301
アトレヴィ田端店,東京都北区東田端1-17-2,35.738358,139.760513
イオンモール水戸内原店,茨城県水戸市内原2-1,36.374561,140.358841
郡山モルティ店,福島県郡山市駅前2-11-1,37.399582,140.387833
アトレ目黒1店,東京都品川区上大崎2-16-9,35.634079,139.71611
佐鳴台店,静岡県浜松市中央区入野町621-1,34.701099,137.699112
心斎橋オーパ店,大阪府大阪市中央区西心斎橋1-4-3,34.673267,135.500092
浦和別所店,埼玉県さいたま市南区別所3-2-2,35.855087,139.64743
横浜みなとみらい店,神奈川県横浜市西区みなとみらい4-7-1,35.458794,139.63028
恵比寿ファーストスクエア店,東京都渋谷区恵比寿1-18-14,35.647221,139.714584
堺プラットプラット店,大阪府堺市堺区戎島町3-22-1,34.582748,135.469559
横浜アイマークプレイス店,神奈川県横浜市西区みなとみらい4-4-5,35.460339,139.628647
酒々井パーキングエリア（下り線）店,千葉県印旛郡酒々井町墨1420-11,35.713905,140.285614
二子玉川ライズドッグウッドプラザ店,東京都世田谷区玉川2-23-1,35.612579,139.627243
イオンモール筑紫野店,福岡県筑紫野市立明寺434-1,33.480873,130.524292
池尻2丁目店,東京都世田谷区池尻2-27-7,35.649147,139.683182
スターバックスコーヒー秋葉原駅前店,東京都千代田区神田佐久間町1-6-5,35.697826,139.773346
横浜ベイクォーター店,神奈川県横浜市神奈川区金港町1-10,35.466892,139.626587
池袋西口店,東京都豊島区西池袋1-17-10,35.731113,139.708755
ベイシア佐倉店,千葉県佐倉市寺崎北6-1-2,35.714504,140.216965
福島県立医科大学附属病院店,福島県福島市光が丘1,37.689926,140.471603
3階店,埼玉県越谷市レイクタウン3-1-1,35.882484,139.828323
宮崎山形屋店,宮崎県宮崎市橘通東3-4-12,31.916191,131.423386
サンリブシティ小倉店,福岡県北九州市小倉南区上葛原2-14-1,33.839863,130.907883
金沢大桑店,石川県金沢市大桑2-394,36.534966,136.675751
くずはモール店,大阪府枚方市楠葉花園町15-1,34.861504,135.677216
JRJP博多店,福岡県福岡市博多区博多駅中央街8-1,33.589069,130.418991
マーゴ店,岐阜県関市倉知516,35.477791,136.900055
イオンモール柏店,千葉県柏市豊町2-5-25,35.852562,139.9599
