name,address,latitude,longitude
FIVE店,大阪府大阪市北区角田町5-15,34.703846,135.499634
虎ノ門2丁目タワー店,東京都港区虎ノ門2-3-17,35.668568,139.746826
湾岸幕張パーキングエリア（上り線）店,千葉県千葉市美浜区浜田2-102,35.659882,140.029068
アウトレット店,大阪府泉佐野市りんくう往来南3-28,34.406223,135.295151
大阪大学医学部附属病院店,大阪府吹田市山田丘2-15,34.81937,135.527527
イオンモール盛岡南店,岩手県盛岡市本宮7-1-1,39.684128,141.128922
聖路加国際病院店,東京都中央区明石町9-1,35.667965,139.776779
スターバックスコーヒー多摩境店,東京都町田市小山ヶ丘3-2-8,35.59972,139.380005
盛岡フェザン店,岩手県盛岡市盛岡駅前通1-44,39.696392,141.139297
大阪ガーデンシティ店,大阪府大阪市北区梅田3-3-20,34.698376,135.491592
県庁前店,茨城県水戸市笠原町978-40,36.340679,140.444077
シーサイドデッキ店,東京都江東区豊洲2-4-9,35.6563,139.792923
ミスターマックス湘南藤沢ショッピングセンター店,神奈川県藤沢市辻堂新町4-3-5,35.341549,139.465073
錦糸町テルミナ2店,東京都墨田区錦糸1-2-47,35.697327,139.813919
甲府和戸通り店,山梨県甲府市向町172-4,35.648949,138.610962
イオンモール札幌発寒店,北海道札幌市西区発寒8条12-1-1,43.095791,141.278183
イオン苫小牧ショッピングセンター店,北海道苫小牧市柳町3-1-20,42.657063,141.640335
イオン上田店,長野県上田市常田2-12-18,36.39249,138.258423
神栖店,茨城県神栖市平泉281-22,35.916241,140.635422
キュービックプラザ新横浜3階店,神奈川県横浜市港北区新横浜2-100-45,35.508678,139.614029
桑名サンシパーク店,三重県桑名市大仲新田111-1,35.079826,136.608124
中之島三井ビル店,大阪府大阪市北区中之島3-3-3,34.692722,135.494186
岡山大安寺店,岡山県岡山市北区野殿西町329-1,34.659546,133.880798
イオンモール春日部店,埼玉県春日部市下柳420-1,35.987579,139.788605
グランフロント大阪店,大阪府大阪市北区大深町4-20,34.703659,135.494705
アークヒルズサウスタワー店,東京都港区六本木1-4-5,35.665691,139.739304
WEST店,神奈川県小田原市中里208,35.28397,139.185623
イオン金沢八景店,神奈川県横浜市金沢区泥亀1-27-1,35.333851,139.622452
築地駅前店,東京都中央区築地2-12-8,35.667881,139.772079
御徒町春日通り店,東京都台東区上野6-2-1,35.707832,139.775604
