name,address,latitude,longitude
豊中緑地公園店,大阪府豊中市東寺内町12-38,34.775429,135.496109
イオンモール船橋店,千葉県船橋市山手1-1-8,35.711884,139.975769
奈良学園前駅店,奈良県奈良市学園南3-1-5,34.696838,135.750397
長崎大村店,長崎県大村市幸町25-32,32.901123,129.951385
つくば駅店,茨城県つくば市吾妻2-128,36.084427,140.111145
蔦屋家電店,東京都世田谷区玉川2-21-1,35.611366,139.628525
六本木7丁目店,東京都港区六本木7-14-1,35.663563,139.731369
アピタ四日市店,三重県四日市市安島1-3-31,34.968884,136.616714
徳島駅クレメントプラザ店,徳島県徳島市寺島本町西1-61,34.074863,134.549835
アリオ橋本店,神奈川県相模原市緑区大山町1-22,35.592728,139.348618
豊川正岡店,愛知県豊川市正岡町流田506,34.802139,137.386719
イオンモール鹿児島店,鹿児島県鹿児島市東開町7,31.527231,130.53653
茅ヶ崎スルガビル店,神奈川県茅ヶ崎市元町2-3,35.331215,139.406601
プリンスショッピングプラザ店,長野県北佐久郡軽井沢町軽井沢,36.350819,138.630157
さいたま新都心店,埼玉県さいたま市大宮区吉敷町4-263-1,35.896694,139.634338
銀座松屋通り店,東京都中央区銀座3-7-14,35.671623,139.766632
豊橋ココラフロント店,愛知県豊橋市駅前大通1-55,34.762749,137.383865
橿原中和幹線店,奈良県橿原市葛本町789-1,34.520573,135.805649
札幌南一条店,北海道札幌市中央区南一条西2-5,43.059025,141.354935
五反田東急スクエア店,東京都品川区東五反田2-1-2,35.625713,139.724411
高松丸亀町フェスタ店,香川県高松市丸亀町6-1,34.342861,134.049652
なめがわ森林モール店,埼玉県比企郡滑川町羽尾2806-1,36.059055,139.369339
広島段原店,広島県広島市南区段原日出2-3-1,34.387173,132.484848
栄大津通店,愛知県名古屋市中区栄3-27-7,35.165134,136.906876
獨協医科大学越谷病院店,埼玉県越谷市南越谷2-1-50,35.878487,139.789307
横浜ワールドポーターズ店,神奈川県横浜市中区新港2-2-1,35.453987,139.638855
アピタ長津田店,神奈川県横浜市緑区長津田みなみ台4-7-1,35.518532,139.498703
名古屋大学附属図書館店,愛知県名古屋市千種区不老町,35.155655,136.964676
和歌山高松店,和歌山県和歌山市西高松1-7-87,34.209324,135.170319
近江八幡店,滋賀県近江八幡市鷹飼町北2-3-11,35.127338,136.105667
