name,address,latitude,longitude
金山駅南口店,愛知県名古屋市熱田区金山町1-2-26,35.142212,136.901154
品川駅店,東京都港区港南2-1-78,35.631676,139.740341
千葉おゆみ野店,千葉県千葉市緑区おゆみ野南1-1-1,35.552868,140.158508
名古屋伏見ATビル店,愛知県名古屋市中区錦1-18-22,35.168175,136.894348
ココリア多摩センター店,東京都多摩市落合1-46-1,35.622295,139.424759
志木駅前店,埼玉県新座市東北2-39-1,35.822765,139.575027
御器所駅前店,愛知県名古屋市昭和区阿由知通4-2-1,35.149265,136.933334
コーヒー弘前公園前店,青森県弘前市上白銀町1-1,40.603149,140.46315
蔦屋書店,東京都港区六本木6-11-1,35.658768,139.731949
海老名市立中央図書館店,神奈川県海老名市上郷474-4,35.455582,139.38179
イオンモール大高オレンジコート店,愛知県名古屋市緑区南大高2-450,35.053516,136.947189
東京スカイツリー・ソラマチ西1階店,東京都墨田区押上1-1-2,35.710083,139.808609
2階店,宮崎県宮崎市新別府町江口862-1,31.924305,131.452423
池袋明治通り店,東京都豊島区南池袋1-18-17,35.727982,139.711823
エミフルMASAKI店,愛媛県伊予郡松前町筒井850,33.789639,132.715591
諏訪湖サービスエリア（上り線）店,長野県諏訪市豊田所久保3171,36.006775,138.056183
天神地下街店,福岡県福岡市中央区天神2,33.58939,130.398041
ララガーデン川口店,埼玉県川口市宮町18-9,35.806213,139.699142
イオンモール姫路大津店,兵庫県姫路市大津区大津町2-5,34.806774,134.606537
南青山2丁目店,東京都港区南青山2-26-37,35.669441,139.717606
横川サービスエリア（上り線）店,群馬県安中市松井田町横川917,36.34145,138.740234
神戸北野異人館店,兵庫県神戸市中央区北野町3-1-31,34.699791,135.190384
北参道店,東京都渋谷区千駄ケ谷3-39-9,35.678101,139.705948
イオンモール佐久平店,長野県佐久市佐久平駅南11-10,36.275497,138.464325
博多の森店,福岡県福岡市博多区東平尾1-71-9,33.589798,130.456314
小田急町田駅店,東京都町田市原町田6-12-20,35.544312,139.445557
尼崎つかしん店,兵庫県尼崎市塚口本町4-8-1,34.761581,135.417938
相模原共和店,神奈川県相模原市中央区共和4-19-20,35.562473,139.396606
日本大学板橋病院店,東京都板橋区大谷口上町30-1,35.749275,139.691055
新横浜店,神奈川県横浜市港北区新横浜2-5-1,35.509392,139.615524
