name,address,latitude,longitude
札幌パルコ店,北海道札幌市中央区南1条西3-3,43.058811,141.353348
姫路南店,兵庫県姫路市飾磨区三宅3-3,34.810265,134.680832
浜松メイワンエキマチウエスト店,静岡県浜松市中央区砂山町6-2,34.703781,137.734451
仙台大野田店,宮城県仙台市太白区大野田王ノ檀5(32ブロック1ロット),38.214161,140.876923
佐世保四ヶ町店,長崎県佐世保市島瀬町7-14,33.171993,129.720642
仙台国分町店,宮城県仙台市青葉区国分町2-2-2,38.262283,140.869843
吉祥寺東急店,東京都武蔵野市吉祥寺本町2-3-1,35.704521,139.57782
クリスタ長堀店,大阪府大阪市中央区南船場3,34.676495,135.501877
天王寺ミオ店,大阪府大阪市天王寺区悲田院町10-39,34.647064,135.513474
山形馬見ヶ崎店,山形県山形市馬見ヶ崎2-7-28,38.281464,140.331619
岐阜正木店,岐阜県岐阜市正木中2-3-8,35.449226,136.741837
熊本三年坂店,熊本県熊本市中央区安政町1-2,32.802357,130.709671
福岡大学病院店,福岡県福岡市城南区七隈7-45-1,33.546318,130.358902
芝大門店,東京都港区芝公園2-3-4,35.656536,139.752151
アリオ北砂店,東京都江東区北砂2-17-1,35.681305,139.82663
イオン板橋店,東京都板橋区徳丸2-6-1,35.769421,139.660797
伊勢原成瀬店,神奈川県伊勢原市下糟屋2008-1,35.403839,139.328445
ららぽーと豊洲サウスポート2階店,東京都江東区豊洲2-4-9,35.6563,139.792923
麻布十番店,東京都港区麻布十番1-11-14,35.655727,139.736496
パワーモール前橋みなみ店,群馬県前橋市新堀町938,36.329418,139.097214
伊勢崎SMARK店,群馬県伊勢崎市西小保方町368,36.339588,139.232391
富山ファボーレ店,富山県富山市婦中町下轡田165-1,36.662628,137.17131
なんば南海通店,大阪府大阪市中央区難波千日前12-30,34.665123,135.501938
9階店,大阪府大阪市北区梅田3-1-3,34.701881,135.496338
ラウンジ店,東京都港区六本木6-10-1,35.660206,139.729202
大倉山駅前店,神奈川県横浜市港北区大倉山1-2-10,35.521626,139.630096
イオンモール熱田店,愛知県名古屋市熱田区六野1-201,35.136627,136.911407
アトレ川崎店,神奈川県川崎市川崎区駅前本町26-1,35.530125,139.697968
秋田アルス店,秋田県秋田市中通7-2-1,39.712402,140.128632
自由が丘店,東京都目黒区自由が丘2-10-18,35.608799,139.667435
