name,address,latitude,longitude
豊中ロマンチック街道店,大阪府豊中市向丘2-10-22,34.809994,135.472916
ゆめタウン呉店,広島県呉市宝町5-10,34.242977,132.556091
EXPASA御在所サービスエリア（上り線）店,三重県四日市市山之一色町池の谷口1569-2,35.012653,136.600891
CIAL鶴見店,神奈川県横浜市鶴見区鶴見中央1-1-2,35.507988,139.676743
福岡大濠公園店,福岡県福岡市中央区大濠公園1-8,33.589401,130.373947
太宰府向佐野店,福岡県太宰府市向佐野1-10-20,33.509483,130.494934
イオンモール与野店,埼玉県さいたま市中央区本町西5-2-9,35.889599,139.615906
久留米上津バイパス店,福岡県久留米市野伏間1-7-25,33.285419,130.511047
三井アウトレットパーク滋賀竜王店,滋賀県蒲生郡竜王町薬師砂山1178-694,35.066269,136.111084
ヴァル小山店,栃木県小山市城山町3-3-22,36.313061,139.806091
鎌倉店,神奈川県鎌倉市小町1-2-7,35.318497,139.551056
宇都宮福田屋店,栃木県宇都宮市今泉町237,36.573658,139.90004
アピタ鳴海店,愛知県名古屋市緑区鳴海町伝治山3-9,35.093197,136.959259
尾張一宮パーキングエリア（下り線）店,愛知県一宮市千秋町塩尻14-2,35.281567,136.854004
高田馬場早稲田通り店,東京都新宿区高田馬場1-25-32,35.712204,139.706787
イオンモール広島祇園店,広島県広島市安佐南区祇園3-2-1,34.443783,132.461578
アトレ上野店,東京都台東区上野7-1-1,35.713696,139.776917
PLiCO垂水店,兵庫県神戸市垂水区神田町1-17,34.629021,135.053436
滋賀長浜店,滋賀県長浜市川崎町265,35.392147,136.28421
千葉センシティタワー店,千葉県千葉市中央区新町1000,35.611118,140.113571
KDDI大手町ビル店,東京都千代田区大手町1-8-1,35.687778,139.764343
プラザ館店,大阪府大阪市天王寺区悲田院町10-48,34.647835,135.513748
芦花公園店,東京都世田谷区南烏山1-2-17,35.667915,139.613251
筑波大学中央図書館店,茨城県つくば市天王台1-1-1,36.108723,140.100632
MOSAIC店,兵庫県神戸市中央区東川崎町1-6-1,34.679356,135.184692
アリオ札幌店,北海道札幌市東区北7条東9-2-20,43.072914,141.370392
南条サービスエリア（上り線）店,福井県南条郡南越前町牧谷39,35.841614,136.231125
武蔵小杉東急スクエア店,神奈川県川崎市中原区小杉町3-472,35.575596,139.659225
イオンモール倉敷店,岡山県倉敷市水江1,34.601658,133.744385
住吉リブ店,兵庫県神戸市東灘区住吉本町1-2-1,34.719433,135.260788
