name,address,latitude,longitude
アリオ蘇我店,千葉県千葉市中央区川崎町52-7,35.588078,140.122589
三井アウトレットパーク倉敷店,岡山県倉敷市寿町12-3,34.603951,133.761246
自由が丘駅前店,東京都目黒区自由が丘1-11-6,35.607918,139.669281
イオンモール土浦店,茨城県土浦市上高津367,36.08086,140.17955
札幌円山店,北海道札幌市中央区南1条西27-1-1,43.055416,141.318375
横浜鶴見店,神奈川県横浜市鶴見区諏訪坂5-27,35.515011,139.665405
イオン那覇ショッピングセンター店,沖縄県那覇市金城5-10-2,26.196909,127.665909
プレ葉ウォーク浜北店,静岡県浜松市浜名区貴布祢1200,34.797241,137.779282
福島エスパル店,福島県福島市栄町1-1,37.753189,140.460678
カレッタ汐留店,東京都港区東新橋1-8-2,35.664555,139.762268
尾張一宮パーキングエリア（上り線）店,愛知県一宮市丹陽町三ツ井2709-6,35.278114,136.845886
神戸垂水桃山台店,兵庫県神戸市垂水区下畑町小川1400-12,34.650688,135.084778
龍ケ崎店,茨城県龍ケ崎市中根台4-1-13,35.931358,140.173737
EXPASA御在所サービスエリア（下り線）店,三重県四日市市山之一色町乱取口1491-2,35.012653,136.600891
神戸国際会館SOL店,兵庫県神戸市中央区御幸通8-1-6,34.691883,135.195938
イオンモール熊本店,熊本県上益城郡嘉島町上島長池2232,32.737942,130.743988
グランデュオ立川店,東京都立川市柴崎町3-2-1,35.697296,139.414185
新宿野村ビル店,東京都新宿区西新宿1-26-2,35.692776,139.696732
西本町店,大阪府大阪市西区阿波座1-3-18,34.681175,135.49704
熊本インターチェンジ店,熊本県熊本市東区神園1-1-6,32.837139,130.778641
スターバックスコーヒーアトレ恵比寿店（5F）,東京都渋谷区恵比寿南1-5-5,35.647175,139.709305
浜名湖サービスエリア店,静岡県浜松市浜名区三ケ日町佐久米61-2,34.782066,137.608337
アウトレット店,埼玉県越谷市レイクタウン4-1-1,35.880707,139.825058
イオン南砂店,東京都江東区南砂6-7-15,35.672672,139.835953
近鉄東大阪店,大阪府東大阪市長堂1-1-1,34.664043,135.561966
飯田橋サクラテラス店,東京都千代田区富士見2-10-2,35.699116,139.744629
西鉄天神高速バスターミナル店,福岡県福岡市中央区天神2-1-1,33.587925,130.400894
新宿マインズタワー店,東京都渋谷区代々木2-1-1,35.686947,139.699448
アピタ豊田元町店,愛知県豊田市土橋町1-21,35.063358,137.129593
新大阪ニッセイビル店,大阪府大阪市淀川区宮原3-4-30,34.734299,135.496719
