name,address,latitude,longitude
いよてつ高島屋店,愛媛県松山市湊町5-1-1,33.835556,132.763
イオンタウン防府店,山口県防府市鐘紡町7-1,34.048691,131.587585
川崎ラチッタデッラ店,神奈川県川崎市川崎区小川町4-1,35.528072,139.697968
ゆめタウン広島店,広島県広島市南区皆実町2-8-17,34.375362,132.464935
イオン千葉ニュータウン店,千葉県印西市中央北3-1-1,35.802967,140.113617
神田北口店,東京都千代田区神田鍛冶町3-3-31,35.693642,139.77066
神保町すずらん通り店,東京都千代田区神田神保町1-5-1,35.695469,139.759216
ゆめタウン廿日市店,広島県廿日市市下平良2-1317-30,34.345974,132.334503
小伝馬町駅前店,東京都中央区日本橋小伝馬町3-8,35.69075,139.778259
ららぽーと沼津店,静岡県沼津市東椎路字東荒301-3,35.128609,138.837143
静岡葵タワー店,静岡県静岡市葵区紺屋町17-1,34.972416,138.386047
御嶽山店,東京都大田区北嶺町11-11,35.585636,139.682404
新潟万代シティ店,新潟県新潟市中央区万代1-6-1,37.916565,139.056198
目白駅前店,東京都豊島区目白3-4-14,35.72176,139.706238
bono相模大野店,神奈川県相模原市南区相模大野3-2,35.531067,139.434906
イオンモール倉敷店,岡山県倉敷市水江1,34.601658,133.744385
横浜ビブレ店,神奈川県横浜市西区南幸2-15-13,35.464622,139.617844
イオンタウンおゆみ野店,千葉県千葉市緑区おゆみ野南5-37-1,35.543961,140.173523
イオンモール大和郡山店,奈良県大和郡山市下三橋町705-1外,34.650848,135.802139
イオンタウン守谷店,茨城県守谷市百合ヶ丘3-249-1,35.945404,139.992081
阿佐ヶ谷駅前店,東京都杉並区阿佐谷南2-15-2,35.70438,139.636765
リーフウォーク稲沢店,愛知県稲沢市長野7-1-2,35.261143,136.819443
ゆめタウン佐賀店,佐賀県佐賀市兵庫北5-14-1,33.275646,130.308182
サンポップマチヤ店,東京都荒川区荒川7-50-9,35.742722,139.780869
新宿御苑前店,東京都新宿区新宿1-7-10,35.689041,139.710312
ニッケコルトンプラザ店,千葉県市川市鬼高1-1-1,35.715031,139.932663
ユアエルム八千代台店,千葉県八千代市八千代台東1-1-10,35.700851,140.092468
イオンモール盛岡南店,岩手県盛岡市本宮7-1-1,39.684128,141.128922
藤が丘駅前店,神奈川県横浜市青葉区藤が丘2-5,35.543583,139.527344
御徒町南口店,東京都台東区上野3-27-3,35.707104,139.774048
