name,address,latitude,longitude
イオンモール橿原店,奈良県橿原市曲川町7-20-1,34.505554,135.764832
両国西口店,東京都墨田区両国2-19-1,35.695267,139.792068
モレラ岐阜店,岐阜県本巣市三橋1100,35.454281,136.675323
シャポー船橋店,千葉県船橋市本町7-1-1,35.702137,139.983231
ユニバーサル・シティウォーク店,大阪府大阪市此花区島屋6-2-61,34.668201,135.436172
浅草ROX店,東京都台東区浅草1-25-15,35.71294,139.793137
エルパ福井店,福井県福井市大和田2-1212,36.096699,136.250656
荻窪南口店,東京都杉並区荻窪5-27-8,35.704159,139.620239
けやきウォーク前橋店,群馬県前橋市文京町2-1-1,36.380619,139.076813
三井アウトレットパーク入間店,埼玉県入間市宮寺3169-1,35.811535,139.379013
大阪堂島店,大阪府大阪市北区曾根崎新地1-3-16,34.697609,135.495667
イオンモール鹿児島店,鹿児島県鹿児島市東開町7,31.527231,130.53653
池袋東口店,東京都豊島区南池袋1-24-6,35.729,139.713013
ゆめタウン出雲店,島根県出雲市大塚町650-1,35.377205,132.754807
ゆめタウン光の森店,熊本県菊池郡菊陽町光の森7-33-1,32.860233,130.784576
テラスモール松戸店,千葉県松戸市八ヶ崎2-8-1,35.817673,139.932816
岡山今店,岡山県岡山市北区今7-22-131,34.640762,133.891769
本郷三丁目メトロピア店,東京都文京区本郷2-39-1,35.706726,139.76001
アリオ八尾店,大阪府八尾市光町2-3,34.632385,135.60582
多摩丘の上プラザ店,東京都多摩市落合1-44,35.623787,139.425888
札幌ル・トロワ店,北海道札幌市中央区大通西1-13,43.060329,141.355835
ニトリ守口大日店,大阪府守口市大日町3-129-1,34.753284,135.581543
イオンモール甲府昭和店,山梨県中巨摩郡昭和町飯喰1505-1,35.622814,138.522202
名古屋パルコ店,愛知県名古屋市中区栄3-29-1,35.1642,136.907303
北習志野店,千葉県船橋市習志野台2-1-6,35.722225,140.042435
モラージュ佐賀店,佐賀県佐賀市巨勢町大字牛島730,33.252487,130.31868
静岡伊勢丹前店,静岡県静岡市葵区呉服町1-30,34.975536,138.380112
品川インターシティ店,東京都港区港南2-15-2,35.626335,139.742004
イオンモール土浦店,茨城県土浦市上高津367,36.08086,140.17955
テラスモール湘南店,神奈川県藤沢市辻堂神台1-3-1,35.337242,139.446487
