name,address,latitude,longitude
北千住マルイ店,東京都足立区千住旭町3-7,35.749481,139.805878
佐世保四ヶ町店,長崎県佐世保市本島町4-1,33.170174,129.721848
東武上福岡店,埼玉県ふじみ野市上福岡1-1-1,35.874031,139.511887
カメイドクロック店,東京都江東区亀戸6‐31,35.69574,139.829071
プラーレ松戸店,千葉県松戸市松戸1149-1,35.782894,139.902496
イオンモール北戸田店,埼玉県戸田市美女木東1-3-1,35.826706,139.65303
高知帯屋町店,高知県高知市帯屋町1-14-7,33.560543,133.538589
瑞江駅前店,東京都江戸川区瑞江2-2-1,35.69334,139.897751
Echikafit上野店,東京都台東区上野7-1-1,35.713696,139.776917
イオンモール徳島店,徳島県徳島市南末広町4-1,34.063049,134.573135
ららぽーと海老名店,神奈川県海老名市扇町13-1,35.45557,139.388977
本町信濃橋店,大阪府大阪市西区西本町1-2-17,34.683544,135.497284
岸和田カンカンベイサイドモール店,大阪府岸和田市港緑町2-1,34.466705,135.371613
JR中山駅前店,神奈川県横浜市緑区寺山町72,35.514545,139.539505
パークスクエア横浜店,神奈川県横浜市中区吉浜町1-2,35.439529,139.642532
三宮センター街店,兵庫県神戸市中央区三宮町1-5-8-29,34.691555,135.194107
パサージオ西新井店,東京都足立区西新井栄町1-17-1,35.774784,139.789597
神戸キャンパススクエア店,兵庫県神戸市西区学園西町1-4,34.683105,135.057236
大阪北浜店,大阪府大阪市中央区高麗橋2-1-2,34.689842,135.506439
埼玉アトレ川越店,埼玉県川越市脇田町105,35.908382,139.483047
ワカバウォーク店,埼玉県鶴ケ島市富士見1-2-1,35.949432,139.409744
イオンモール高松店,香川県高松市香西本町1-1,34.351009,134.003082
千葉C－one店,千葉県千葉市中央区富士見2-24-1,35.609623,140.116653
四ツ谷駅前店,東京都新宿区四谷1-2-4,35.68578,139.728958
中野坂上店,東京都中野区中央2-5-4,35.697495,139.679504
福岡天神駅店,福岡県福岡市中央区天神2-11-3,33.59042,130.398895
尼崎神田中通店,兵庫県尼崎市神田中通3-38,34.720352,135.413055
イオン洛南店,京都府京都市南区吉祥院御池町31,34.975109,135.735428
熊本下通り店,熊本県熊本市中央区手取本町5-20,32.802746,130.709763
フレスポ八潮店,埼玉県八潮市大瀬1-1-3,35.808826,139.842911
