name,address,latitude,longitude
イータウンとなみ店,富山県砺波市三島町11-21,36.632339,136.956116
新大阪店,大阪府大阪市淀川区西中島5-13-9,34.729805,135.499222
高知インター店,高知県高知市杉井流17-9,33.569267,133.556442
町田森野店,東京都町田市森野6-4-12,35.553581,139.427551
松風店,愛知県名古屋市昭和区松風町1-7,35.146915,136.926697
横浜中田店,神奈川県横浜市泉区中田西2-6-8,35.412632,139.504776
コメダ珈琲店山形南館店,山形県山形市南館西1-1,38.238258,140.306091
ゆめモール柳川店,福岡県柳川市三橋町蒲船津1406-7,33.162758,130.423599
丸亀土器店,香川県丸亀市土器町東4-815,34.293007,133.818649
西大路八条店,京都府京都市下京区梅小路高畑町17,34.983749,135.734909
栄五丁目店,愛知県名古屋市中区栄5-25-35,35.162216,136.912964
大府共和店,愛知県大府市共栄町8-13-3,35.040672,136.954422
河原町三条店,京都府京都市中京区中島町84-2,35.009022,135.769897
京都二条駅前店,京都府京都市中京区西ノ京職司町35-1,35.011234,135.743149
奈良御所店,奈良県御所市大字元町104-1,34.471157,135.732559
忠次店,愛知県名古屋市南区忠次2-1-1,35.102673,136.918396
守谷高野店,茨城県守谷市高野669-1,35.927662,139.995911
姫路太子店,兵庫県揖保郡太子町東出221-1,34.832455,134.594635
石和店,山梨県笛吹市石和町窪中島字北新開町587-19,35.64669,138.630936
西尾寺津店,愛知県西尾市寺津2-10-14,34.849037,137.019516
テレピア店,愛知県名古屋市東区東桜1-1413,35.172268,136.911636
花小金井店,東京都小平市花小金井3-21-4,35.737339,139.513199
松阪川井町店,三重県松阪市川井町748,34.579876,136.517746
塩尻広丘店,長野県塩尻市広丘野村1702-3,36.150074,137.951523
イオンタウン千種店,愛知県名古屋市千種区千種2-16-13,35.160912,136.923828
高砂松陽店,兵庫県高砂市伊保崎6-10-15,34.776775,134.783646
日置橋店,愛知県名古屋市中区松原1-3-28,35.157593,136.893433
京都伏見店,京都府京都市伏見区下鳥羽東柳長町26,34.937206,135.744736
豊中上新田店,大阪府豊中市上新田4-29-16,34.799812,135.498962
ららぽーと新三郷店,埼玉県三郷市新三郷ららシティ3-1-1,35.861301,139.864319
