name,address,latitude,longitude
富士吉田店,山梨県富士吉田市新西原5-5597-16,35.484196,138.779373
守山白沢店,愛知県名古屋市守山区川村町365,35.213215,136.968658
豊橋藤沢店,愛知県豊橋市小浜町11,34.740433,137.365784
犬山五郎丸店,愛知県犬山市五郎丸上前田23,35.366192,136.943481
日野多摩平店,東京都日野市多摩平6-1-8,35.668152,139.379623
揖斐大野店,岐阜県揖斐郡大野町大字中之元972-2,35.465179,136.612976
金剛東店,大阪府富田林市小金台1-4-22,34.500351,135.582748
海老名大谷店,神奈川県海老名市大谷808-1,35.443787,139.390625
錦東櫻店,愛知県名古屋市東区東桜2-15-20,35.170803,136.916946
港栄店,愛知県名古屋市港区港栄1-2-5,35.105511,136.884247
一宮森本店,愛知県一宮市森本1-22-5,35.294186,136.81604
大府名高山店,愛知県大府市横根町名高山26-10,35.034431,136.971497
郡山富田店,福島県郡山市富田東1-320,37.418411,140.363419
イオンモール和歌山店,和歌山県和歌山市中字楠谷573,34.271103,135.148483
鹿沼店,栃木県鹿沼市西茂呂2-23-14,36.553074,139.769211
豊明前後店,愛知県豊明市前後町螺貝1378-1,35.058846,136.989044
法隆寺店,奈良県生駒郡斑鳩町東福寺1-33-1,34.613411,135.745529
枚方とうかえでの道店,大阪府枚方市招提元町3-30-22,34.841671,135.687836
ゆめタウン筑紫野店,福岡県筑紫野市針摺東3-2-3,33.485725,130.538559
ゆめタウン廿日市店,広島県廿日市市下平良2-2-1,34.345757,132.335617
和歌山大谷店,和歌山県和歌山市大谷13-1,34.259995,135.181335
尼崎つかしん店,兵庫県尼崎市塚口本町4-8-1,34.761581,135.417938
名東山の手店,愛知県名古屋市名東区山の手3-901,35.186089,136.99559
大井松田店,神奈川県足柄上郡大井町金子138-1,35.335247,139.154694
岐阜長良店,岐阜県岐阜市長良東1-3,35.44622,136.78508
豊橋下地店,愛知県豊橋市下地町字操穴32,34.787277,137.388382
小山店,栃木県小山市西城南3-21-1,36.295242,139.804932
ZENT名古屋北店,愛知県名古屋市北区中切町5-5,35.216522,136.909546
刈谷稲場店,愛知県刈谷市稲場町1-121,35.00399,136.997711
前浜店,愛知県名古屋市南区寺部通3-5,35.093208,136.929596
