name,address,latitude,longitude
蒲郡三谷店,愛知県蒲郡市三谷北通1-159,34.819149,137.250626
大宮上小町店,埼玉県さいたま市大宮区上小町57-1,35.906013,139.608994
三軒茶屋店,東京都世田谷区三軒茶屋1-38-8,35.643482,139.671463
カインズ三浦店,神奈川県三浦市初声町入江字2-186-1,35.186684,139.626068
富士中央店,静岡県富士市永田町2-94,35.163311,138.669739
桜台店,愛知県名古屋市南区鳥栖2-13-2,35.109547,136.943741
久留米インター店,福岡県久留米市東合川2-5-11,33.320286,130.549438
神戸西代店,兵庫県神戸市長田区御屋敷通3-1-34,34.659988,135.141953
平和店,愛知県名古屋市中区平和1-10-10,35.148346,136.906647
岐阜穂積店,岐阜県瑞穂市馬場春雨町1-22,35.413021,136.686951
岐阜公園店,岐阜県岐阜市松ヶ枝町6-1,35.431934,136.772202
中小田井店,愛知県名古屋市西区中小田井3-234,35.213917,136.86908
伊勢一之木店,三重県伊勢市一之木5-647-8,34.50148,136.708801
阪神西宮店,兵庫県西宮市六湛寺町14-5,34.737743,135.3396
福岡ももち店,福岡県福岡市早良区百道浜2-1-22,33.59309,130.355576
西舞鶴店,京都府舞鶴市字下福井小字大野辺897-3,35.447685,135.309265
上平塚店,神奈川県平塚市上平塚3-12,35.333389,139.324615
岩倉川井町店,愛知県岩倉市川井町白山27,35.265129,136.86673
川崎武蔵中原店,神奈川県川崎市中原区上小田中6-15-8,35.580322,139.643555
厚木妻田店,神奈川県厚木市妻田南1-17-43,35.453514,139.359711
仙台桂店,宮城県仙台市泉区桂1-16-7,38.334419,140.866119
沼津鳥谷店,静岡県沼津市鳥谷2-1,35.135052,138.814804
名張店,三重県名張市鴻之台1-191,34.626869,136.109161
藤枝駅南店,静岡県藤枝市前島1-2-1,34.848877,138.252335
千葉ニュータウン店,千葉県印西市泉野1-144-6,35.804344,140.124847
イオン名古屋東店,愛知県名古屋市名東区猪子石原2-1701,35.195339,136.99379
港店,愛知県名古屋市港区名港2-9-27,35.094803,136.882385
昭島店,東京都昭島市上川原町1-10-20,35.710014,139.362289
大垣林町店,岐阜県大垣市林町1-1-1,35.368023,136.62175
安城末広店,愛知県安城市錦町33,34.95322,137.084091
