name,address,latitude,longitude
イオン久里浜店,神奈川県横須賀市久里浜5-13-1,35.229076,139.704102
清水インター店,静岡県静岡市清水区八坂西町15-30,35.033409,138.476822
佐野店,栃木県佐野市高萩町1323-1,36.300369,139.60495
枚方東インター店,大阪府枚方市杉1-1-8,34.81295,135.717575
京田辺三山木店,京都府京田辺市三山木高飛26-1,34.801334,135.776199
姫路市役所南店,兵庫県姫路市佃町33,34.814236,134.685699
鶴見諸口店,大阪府大阪市鶴見区諸口5-浜8-13,34.704048,135.584183
師勝店,愛知県北名古屋市久地野権現1,35.237011,136.897461
大垣南店,岐阜県大垣市築捨町2-29-1,35.340721,136.622253
南久米店,愛媛県松山市南久米町133-1,33.81852,132.803925
福山春日店,広島県福山市春日町6-1-5,34.507187,133.408951
亀岡千代川店,京都府亀岡市千代川町小林北ン田48-1,35.04216,135.548264
堺東店,大阪府堺市堺区三国ケ丘御幸通1-2,34.572697,135.483536
西尾今川店,愛知県西尾市今川町馬捨場16,34.85696,137.062286
広島大町店,広島県広島市安佐南区大町西3-11-40,34.466167,132.462311
大分明野店,大分県大分市明野東2-32-30,33.224182,131.659561
MEGAドン・キホーテ成東店,千葉県山武市成東764-2,35.595505,140.399521
佐屋北一色店,愛知県愛西市北一色町北田面273,35.149883,136.72435
豊岡店,兵庫県豊岡市船町353-1,35.554722,134.81752
流山おおたかの森店,千葉県流山市おおたかの森南1-19-2,35.86837,139.92746
カインズモール鳥取店,鳥取県鳥取市古海514-3,35.496223,134.208298
天神橋筋六丁目店,大阪府大阪市北区天神橋5-8-14,34.708687,135.510971
一宮小信店,愛知県一宮市小信中島川東14-1,35.312271,136.748215
防府八王子店,山口県防府市八王子1-12-15,34.055531,131.564484
三鷹上連雀店,東京都三鷹市上連雀8-1-5,35.687706,139.559052
春日井篠木店,愛知県春日井市下市場町3-4-12,35.257874,136.997818
鳥栖弥生が丘店,佐賀県鳥栖市弥生が丘6-5,33.401798,130.521149
吉野川鴨島店,徳島県吉野川市鴨島町牛島字市瀬790-8,34.081501,134.387527
川崎南加瀬店,神奈川県川崎市幸区南加瀬2-30-7,35.547878,139.65979
広島大手町店,広島県広島市中区大手町2-8-5,34.391014,132.455994
