name,address,latitude,longitude
横浜中山店,神奈川県横浜市緑区中山町310-5,35.51601,139.539886
瀬戸山口店,愛知県瀬戸市今林町395,35.200768,137.092819
甚目寺森店,愛知県あま市森4-2-10,35.211414,136.809967
生駒店,奈良県生駒市上町2548-1,34.718609,135.721741
桃花台店,愛知県小牧市高根2-189-5,35.293137,136.977524
刈谷恩田店,愛知県刈谷市恩田町2-153-6,35.006432,137.016937
東村山店,東京都東村山市久米川町4-8-21,35.760399,139.469788
東郊通店,愛知県名古屋市昭和区御器所1-3-1,35.149971,136.918671
名東藤森店,愛知県名古屋市名東区藤森1-6-1,35.181175,137.007706
成田ニュータウン店,千葉県成田市赤坂3-4,35.779293,140.288483
四ツ橋新町店,大阪府大阪市西区新町1-4-24,34.676193,135.497162
飯田店,長野県飯田市鼎一色190-1,35.501358,137.811676
千種駅前店,愛知県名古屋市千種区内山3-25-6,35.169979,136.931732
ふじみ野店,埼玉県ふじみ野市ふじみ野3-10-26,35.859795,139.515839
大宮土呂店,埼玉県さいたま市北区土呂町1-63-9,35.936699,139.632416
大東谷川店,大阪府大東市谷川2-9-15,34.711605,135.631531
下関長府店,山口県下関市ゆめタウン1-10,34.029869,131.012619
大府インター店,愛知県大府市宮内町4-378,35.00547,136.924164
奈良中町店,奈良県奈良市中町2595-2,34.678993,135.74115
イオンモール伊丹店,兵庫県伊丹市藤ノ木1-1-1,34.781769,135.423691
なんば千日前店,大阪府大阪市中央区難波3-3-4,34.666428,135.501877
富山掛尾店,富山県富山市掛尾町26-1,36.664433,137.209702
浜松領家店,静岡県浜松市中央区領家1-2-11,34.699272,137.750504
上田緑が丘店,長野県上田市緑が丘1-1-6,36.410614,138.251907
守山志段味店,愛知県名古屋市守山区平池東町315,35.236645,137.006226
枚方南店,大阪府枚方市釈尊寺町8-1,34.791763,135.666122
カインズモール津山店,岡山県津山市高野本郷1451-1,35.072571,134.053955
白島キューガーデン店,広島県広島市中区東白島町14-15,34.404888,132.464172
東静岡店,静岡県静岡市駿河区曲金6-378-1,34.981461,138.412125
新高岡店,富山県高岡市二塚414-1,36.71138,137.009033
