name,address,latitude,longitude
神戸ハーバーランド店,兵庫県神戸市中央区東川崎町1-3-3,34.677273,135.179138
敦賀店,福井県敦賀市呉竹町2-5-15,35.646152,136.057404
刈谷店,愛知県刈谷市井ヶ谷町天白19-4,35.06419,137.050156
宇部南浜町店,山口県宇部市南浜町2-7-21,33.965427,131.233139
栄四丁目店,愛知県名古屋市中区栄4-16-10,35.166653,136.910553
東海荒尾店,愛知県東海市荒尾町祢崎106,35.029251,136.914062
多治見錦町店,岐阜県多治見市錦町2-24,35.329601,137.127182
大阪土佐堀店,大阪府大阪市西区土佐堀2-2-4,34.688847,135.491089
刈谷駅南口店,愛知県刈谷市南桜町1-65,34.989872,137.005981
半田やなべ店,愛知県半田市岩滑高山町6-22-12,34.90892,136.914261
ミスターマックスおゆみ野店,千葉県千葉市緑区おゆみ野中央2-3-1,35.555107,140.160767
西心斎橋店,大阪府大阪市中央区西心斎橋1-5-27,34.672707,135.499924
浦和松木店,埼玉県さいたま市緑区松木2-7-3,35.88382,139.687607
鵜方店,三重県志摩市阿児町鵜方3016-33,34.328419,136.834625
福岡宗像店,福岡県宗像市稲元4-22-1,33.809101,130.559128
横浜元町店,神奈川県横浜市中区元町3-119,35.440453,139.648056
知多寺本店,愛知県知多市八幡東水代31-6,34.998032,136.874512
長久手図書館通店,愛知県長久手市西浦812,35.17712,137.037323
保谷店,東京都西東京市富士町3-1-19,35.732014,139.563705
稲葉地店,愛知県名古屋市中村区稲葉地本通2-27-1,35.168308,136.842438
半田瑞穂店,愛知県半田市瑞穂町7-11-2,34.884636,136.941101
碧南店,愛知県碧南市霞浦町2-37,34.882637,137.002701
新潟新和店,新潟県新潟市中央区新和1-5-34,37.902039,139.039429
美濃加茂店,岐阜県美濃加茂市山手町1-146,35.449947,137.017441
恵那長島店,岐阜県恵那市長島町正家2-6-7,35.448727,137.415909
守山瀬古店,愛知県名古屋市守山区瀬古東3-1206,35.21212,136.943573
長泉町桜堤店,静岡県駿東郡長泉町上土狩68-27,35.140827,138.904449
岩出店,和歌山県岩出市中迫558-1,34.265202,135.314972
青梅店,東京都青梅市新町8-26-2,35.783882,139.312897
神戸伊川谷店,兵庫県神戸市西区伊川谷町潤和714-1,34.667728,135.002274
