name,address,latitude,longitude
天白土原店,愛知県名古屋市天白区土原1-101,35.115345,136.981445
泉大津店,大阪府泉大津市我孫子2-5-2,34.49295,135.413788
姫路国分寺店,兵庫県姫路市御国野町御着字大門687-1,34.817238,134.737473
本庄店,埼玉県本庄市五十子1-1-7,36.228165,139.190765
浅草橋駅前店,東京都台東区柳橋1-20-4,35.697578,139.786636
魚津店,富山県魚津市吉島259-1,36.824738,137.415543
北浜南店,大阪府大阪市中央区淡路町2-1-1,34.687214,135.506409
東近江五個荘店,滋賀県東近江市宮荘町65,35.157421,136.193741
有松店,愛知県名古屋市緑区桶狭間神明346,35.054951,136.963318
牧之原店,静岡県牧之原市細江1347-1,34.750038,138.239395
扶桑伊勢帰店,愛知県丹羽郡扶桑町高雄伊勢帰128-2,35.365543,136.920471
イオンタウン木更津請西店,千葉県木更津市請西南2-27-1,35.360924,139.944809
御殿場店,静岡県御殿場市新橋1537-1,35.299217,138.939316
足立竹の塚店,東京都足立区竹の塚5-25-2,35.796791,139.794998
コメダ珈琲八王子楢原店,東京都八王子市楢原町1247-3,35.679813,139.307434
白雲店,愛知県名古屋市南区白雲町84,35.096622,136.939651
錦・伊勢町通店,愛知県名古屋市中区錦3-722,35.170441,136.906784
さぬき高松今里店,香川県高松市今里町2-29-16,34.32328,134.061905
徳島北島店,徳島県板野郡北島町江尻字柳池9-2,34.12278,134.547455
熊本大窪店,熊本県熊本市北区大窪2-10-8,32.854717,130.709747
武蔵小山店,東京都品川区荏原3-8-7,35.617676,139.706726
丸井中野店,東京都中野区中野3-34-28,35.70472,139.665329
イオンモール大高店,愛知県名古屋市緑区南大高2-450,35.053516,136.947189
浜松原島店,静岡県浜松市中央区原島町359-2,34.732361,137.771515
山手店,愛知県名古屋市昭和区山手通4-15,35.141117,136.96669
ピュア高山店,岐阜県高山市西之一色町3-1195-2,36.131226,137.249817
春日井東谷橋店,愛知県春日井市高蔵寺町4-1-10,35.260185,137.043121
鈴蘭台店,兵庫県神戸市北区山田町下谷上字大正坊3-4,34.743328,135.159897
コメダ珈琲店川口芝店,埼玉県川口市大字芝7229,35.847996,139.684128
武豊里中店,愛知県知多郡武豊町忠白田1-1,34.84211,136.922302
