name,address,latitude,longitude
岐阜駅東店,岐阜県岐阜市高砂町3-50-11,35.409042,136.763229
御坊店,和歌山県御坊市湯川町財部636-1,33.900036,135.156677
瑞穂運動場店,愛知県名古屋市瑞穂区田辺通6-43,35.120712,136.948212
堺鳳店,大阪府堺市西区上670-112,34.523342,135.456863
巣鴨店,東京都豊島区巣鴨3-28-9,35.733635,139.737991
ゆめタウン山口店,山口県山口市大内御堀1302-1,34.138813,131.497375
西高蔵店,愛知県名古屋市熱田区五本松町11-2,35.13427,136.902512
松戸北小金店,千葉県松戸市小金きよしヶ丘2-2-1,35.831738,139.935043
富士宮店,静岡県富士宮市三園平687,35.244644,138.613785
橿原北店,奈良県橿原市十市町430-1,34.533958,135.796753
徳島藍住店,徳島県板野郡藍住町徳命字前須西99-1,34.114395,134.480698
島田吉田インター店,静岡県島田市井口826,34.798283,138.229462
加古川平野店,兵庫県加古川市加古川町平野478,34.760452,134.844193
瀬田川唐橋店,滋賀県大津市瀬田1-31-2,34.97747,135.909668
豊橋大清水店,愛知県豊橋市南大清水町富士見618-1,34.685234,137.35704
湖西店,静岡県湖西市新居町中之郷3952,34.706078,137.547867
亀山上野店,三重県亀山市上野町14-20,34.856277,136.469894
四日市富田店,三重県四日市市十志町160-1,35.011955,136.643524
郡山大槻店,福島県郡山市御前南1-22,37.38575,140.333298
箕面小野原店,大阪府箕面市小野原西6-11-10,34.830154,135.514359
三好インター店,愛知県みよし市福谷町落合18-3,35.11105,137.101212
名古屋駅西店,愛知県名古屋市中村区則武2-3-2,35.171001,136.878189
星ヶ丘店,愛知県名古屋市千種区星ヶ丘井上町43-2,35.16267,136.988098
入間扇台店,埼玉県入間市扇台1-5-12,35.831184,139.393127
東桜武平通店,愛知県名古屋市東区東桜1-201,35.172268,136.911636
逢谷内インター店,新潟県新潟市東区逢谷内3-1-45,37.92062,139.116745
池袋西武前店,東京都豊島区南池袋1-19-6,35.727779,139.712143
大和下和田店,神奈川県大和市下和田字下ノ原731-1,35.429604,139.469864
小松沖店,石川県小松市沖町526,36.399773,136.465027
大阪本町店,大阪府大阪市中央区本町4-4-25,34.68351,135.498779
