name,address,latitude,longitude
岐阜領下店,岐阜県岐阜市領下1-38-1,35.403126,136.781097
小牧小木店,愛知県小牧市小木西2-246-1,35.273132,136.889923
イオンモール各務原店,岐阜県各務原市那加萱場町3-8,35.392418,136.823975
篭山店,愛知県名古屋市緑区鴻仏目1-605,35.081604,136.981369
ベイシア佐久平店,長野県佐久市佐久平駅南17-5,36.275742,138.466675
安城店,愛知県安城市朝日町20-20,34.956181,137.090378
高知南国店,高知県南国市明見818-1,33.567703,133.627151
岡崎矢作店,愛知県岡崎市矢作町桜海道14-1,34.958298,137.143738
南鴨宮店,神奈川県小田原市南鴨宮2-41-2,35.271805,139.179443
秦野店,神奈川県秦野市曽屋1547,35.379166,139.214691
奈良中央店,奈良県奈良市西木辻町110-6,34.674339,135.824432
福井二の宮店,福井県福井市二の宮2-803-1,36.085651,136.22406
尾張瀬戸店,愛知県瀬戸市陶原町1-38-1,35.222775,137.092438
日進竹の山店,愛知県日進市竹の山2-1924,35.155762,137.035233
瑞浪店,岐阜県瑞浪市西小田町5-65,35.361202,137.228348
福岡原店,福岡県福岡市早良区原7-14-39,33.562939,130.34201
久居店,三重県津市久居北口町510-1,34.68214,136.473526
イオンモール北大路店,京都府京都市北区小山北上総町49-1,35.044804,135.758087
法華店,愛知県名古屋市中川区法華西町1-13,35.13184,136.842133
セントラルパーク店,愛知県名古屋市中区錦3-15-13先,35.171371,136.907822
尾張旭店,愛知県尾張旭市東大道町原田2525-9,35.215183,137.037338
湖南店,滋賀県湖南市吉永20-1,34.984936,136.101883
福山新涯店,広島県福山市西新涯町2-24-8,34.454704,133.387711
橋本店,神奈川県相模原市緑区橋本8-2-1,35.59787,139.337799
日進米野木店,愛知県日進市米野木町南荒田118-2,35.132156,137.055954
小坂井店,愛知県豊川市伊奈町慶応23-194,34.802277,137.343246
鳥居通店,愛知県名古屋市中村区鳥居通3-32,35.174168,136.863297
平塚田村店,神奈川県平塚市田村6-20-11,35.378704,139.361908
中津川店,岐阜県中津川市上金1142-1,35.600571,137.482666
上前津店,愛知県名古屋市中区大須3-31-42,35.158409,136.90509
