name,address,latitude,longitude
相模原相生店,神奈川県相模原市中央区相生2-1-5,35.565212,139.390274
四日市病院前店,三重県四日市市久保田1-4-28,34.974026,136.608765
伊賀上野店,三重県伊賀市平野城北町108,34.773926,136.132019
可児坂戸店,岐阜県可児市坂戸前田604-1,35.414593,137.036194
滝の水店,愛知県名古屋市緑区滝ノ水1-1001,35.092033,136.980026
周南久米店,山口県周南市久米中央3-1-23,34.034447,131.83934
寒川店,神奈川県高座郡寒川町宮山95-1,35.372326,139.381897
津田沼店,千葉県習志野市津田沼4-5-5,35.68388,140.01889
香芝店,奈良県香芝市北今市5-550-5,34.547897,135.698563
幸田北店,愛知県額田郡幸田町高力越丸26-1,34.888145,137.16629
イオンタウン吉川美南店,埼玉県吉川市美南3-12,35.865154,139.858841
四日市笹川通店,三重県四日市市日永西3-8-11,34.95084,136.595398
吹上店,愛知県名古屋市千種区大久手町6-9,35.159519,136.936111
尾鷲店,三重県尾鷲市小川西町3-10,34.067577,136.190186
船橋日大前店,千葉県船橋市坪井東2-13-21,35.72958,140.060043
龍ケ崎店,茨城県龍ケ崎市中根台4-1-1,35.931358,140.173737
神戸名谷店,兵庫県神戸市垂水区名谷町2247-1,34.668488,135.073898
水口店,滋賀県甲賀市水口町南林口40,34.971428,136.159927
城陽長池店,京都府城陽市長池北清水112-1,34.840755,135.788223
浜松志都呂店,静岡県浜松市中央区西鴨江町646-4,34.698967,137.665512
土浦真鍋店,茨城県土浦市真鍋2-2-26,36.091541,140.199326
岐阜駅前店,岐阜県岐阜市橋本町3-10,35.411144,136.748886
姥子山店,愛知県名古屋市緑区鎌倉台2-1701,35.071186,136.985001
松山山西店,愛媛県松山市山西町793-1,33.849895,132.722794
東郷春木店,愛知県愛知郡東郷町大字春木字新池3917-4,35.09087,137.033264
津島神守店,愛知県津島市越津町柳之内93,35.176559,136.764435
藤枝築地店,静岡県藤枝市築地527-1,34.859589,138.272903
野々市矢作店,石川県野々市市矢作2-47-1,36.520679,136.612366
平安通店,愛知県名古屋市北区八龍町1-51,35.199741,136.931274
イオンモール大日店,大阪府守口市大日東町1-18,34.749195,135.579391
