name,address,latitude,longitude
池袋西口店,東京都豊島区西池袋1-24-1,35.73177,139.710495
白子稲生店,三重県鈴鹿市稲生西3-12-40,34.840874,136.558929
小浜店,福井県小浜市駅前町13-11,35.492023,135.748596
堺なかもず店,大阪府堺市北区長曽根町3073-7,34.562061,135.512222
岡山福浜店,岡山県岡山市南区富浜町2-70,34.624973,133.940277
ひたちなか長堀店,茨城県ひたちなか市長堀町3-11-2,36.389851,140.543716
本町店,愛知県名古屋市中区大須2-5-13,35.161789,136.901947
ららぽーと富士見店,埼玉県富士見市山室1-1313,35.858746,139.547913
今治立花店,愛媛県今治市郷六ヶ内町2-4-37,34.044792,132.999191
堺深阪店,大阪府堺市中区深阪2-10-35,34.509144,135.498962
石岡旭台店,茨城県石岡市旭台2-17-4,36.193115,140.302811
福岡八田店,福岡県福岡市東区八田1-6-25,33.633274,130.45961
掛川宮脇店,静岡県掛川市宮脇1-15-12,34.779472,138.027985
植田店,愛知県名古屋市天白区植田本町2-1010,35.132874,136.991852
武生店,福井県越前市芝原5-3-8,35.920269,136.159027
浦里店,愛知県名古屋市緑区浦里1-160,35.091084,136.944534
あきる野店,東京都あきる野市秋川1-6-4,35.729061,139.287704
日比野店,愛知県名古屋市熱田区大宝3-9-8,35.13036,136.894577
ゆめモール筑後店,福岡県筑後市前津土地区画整理事業区域内10画地,33.226082,130.513794
大杉店,愛知県名古屋市北区大杉町4-62-2,35.190941,136.919525
豊田梅坪店,愛知県豊田市梅坪町1-18-1,35.105095,137.158401
リソラ大府店,愛知県大府市柊山町1-98,35.016514,136.957581
イオンモール茨木店,大阪府茨木市松ケ本町8-30,34.811398,135.557831
小牧中央店,愛知県小牧市中央6-332,35.284218,136.936005
三条店,新潟県三条市下須頃217,37.645252,138.944962
焼津インター店,静岡県焼津市八楠4-13-1,34.88102,138.303802
九大学研都市店,福岡県福岡市西区西都1-17-19,33.580727,130.260025
大和つきみ野店,神奈川県大和市つきみ野5-17-1,35.511318,139.459122
岡崎若松店,愛知県岡崎市若松町横手16-1,34.913654,137.162918
松江学園店,島根県松江市学園1-6-18,35.480358,133.06398
