name,address,latitude,longitude
栗東綣店,滋賀県栗東市綣9-12-2,35.043697,135.978424
岩塚店,愛知県名古屋市中村区畑江通8-43-1,35.157413,136.858963
京都宇治店,京都府宇治市槇島町五才田5,34.898949,135.792053
新所沢店,埼玉県所沢市緑町3-36-20,35.802742,139.444748
函南町店,静岡県田方郡函南町間宮437-1,35.083794,138.937286
奈良五條店,奈良県五條市新町3-4-21,34.349236,135.690216
米子車尾店,鳥取県米子市車尾3-1-35,35.432774,133.35257
清須店,愛知県清須市西市場6-9-23,35.220348,136.828323
西尾道光寺店,愛知県西尾市道光寺町堰板37-1,34.873039,137.061157
浜松佐鳴台店,静岡県浜松市中央区佐鳴台1-4-18,34.703625,137.703186
岡山大安寺店,岡山県岡山市北区大安寺南町1-1-85,34.659565,133.893784
新栄店,愛知県名古屋市中区新栄1-17-1,35.166248,136.918915
朝霞台店,埼玉県朝霞市東弁財1-7-36,35.813076,139.584473
イオンモール草津店,滋賀県草津市新浜町300,34.99818,135.912125
宇都宮下戸祭店,栃木県宇都宮市下戸祭1-6-1,36.573467,139.880966
福岡東那珂店,福岡県福岡市博多区東那珂1-16-20,33.575874,130.443176
松阪花岡店,三重県松阪市駅部田町水利81,34.55479,136.528061
野並店,愛知県名古屋市天白区井の森町232-1,35.104298,136.951508
本町田店,東京都町田市本町田2721-1,35.565926,139.444748
稲沢駅東店,愛知県稲沢市下津北山1-7-7,35.257191,136.822464
東大阪吉田店,大阪府東大阪市島之内2-4-27,34.676453,135.623062
安曇野豊科店,長野県安曇野市豊科南穂高768-1,36.303997,137.912949
イオンモール太田店,群馬県太田市石原町81,36.294003,139.400223
荻窪南口店,東京都杉並区荻窪5-30-6,35.703796,139.62149
津島愛宕店,愛知県津島市愛宕町4-25-1,35.169476,136.737213
久喜店,埼玉県久喜市青毛2-2-14,36.073895,139.702164
裾野店,静岡県裾野市平松529-1,35.17131,138.907501
成増駅前店,東京都板橋区成増2-15-18,35.777088,139.632294
西那須野店,栃木県那須塩原市下永田1-1003-2,36.882225,139.99707
イオン東雲店,東京都江東区東雲1-9-10,35.645931,139.802155
