name,address,latitude,longitude
天童八文字屋店,山形県天童市鍬ノ町2-3-43,38.354103,140.38768
上大岡ウイング店,神奈川県横浜市港南区上大岡西1-6-1,35.408283,139.596436
池袋グリーン大通り店,東京都豊島区南池袋2-29-12,35.727772,139.71579
イトーヨーカドー曳舟店,東京都墨田区京島1-2-1,35.717327,139.817184
麹町四番町店,東京都千代田区四番町4-9,35.68959,139.737656
百合ヶ丘駅前店,神奈川県川崎市麻生区百合丘1-1-1,35.608608,139.516632
コーチャンフォー北見店,北海道北見市並木町521-4,43.827484,143.916061
天六店,大阪府大阪市北区天神橋6ー6-21,34.709171,135.51123
小倉魚町2丁目店,福岡県北九州市小倉北区魚町2-3-24,33.883671,130.879898
上大岡camio店,神奈川県横浜市港南区上大岡西1-15-1,35.409103,139.595398
大和鶴間イトーヨーカドー店,神奈川県大和市下鶴間1-3-1,35.490524,139.457245
なんさん通り店,大阪府大阪市中央区難波千日前6-5,34.663265,135.505188
ドトールコーヒーショップ大手町ファーストスクエア店,東京都千代田区大手町1-5-1,35.685574,139.764664
山下町店,神奈川県横浜市中区山下町60-1,35.444057,139.648651
エッソ六角橋店,神奈川県横浜市神奈川区六角橋6-2-48,35.491405,139.620728
五所川原エルム店,青森県五所川原市唐笠柳藤巻517-1,40.800228,140.452988
アリオ深谷店,埼玉県深谷市上柴町西4-2-14,36.18111,139.298462
溜池山王店,東京都港区赤坂1-5-14,35.670277,139.742798
エッソ柳田店,栃木県宇都宮市柳田町592-1,36.569679,139.961594
新横浜駅前店,神奈川県横浜市港北区新横浜3-6,35.508923,139.618225
京都新京極三条店,京都府京都市中京区新京極通三条下ル桜之町398,35.009998,135.751389
大森店,東京都大田区大森北1-5-5,35.587276,139.728165
三軒茶屋2丁目店,東京都世田谷区三軒茶屋2-14-13,35.643356,139.669861
豊島園駅前店,東京都練馬区練馬4-15-11,35.742699,139.648178
イオンモール佐賀大和店,佐賀県佐賀市大和町尼寺3535,33.303963,130.280472
西池袋1丁目メトロポリタン通り店,東京都豊島区西池袋1-9-11,35.728855,139.70874
アピタ松任店,石川県白山市幸明町280,36.515965,136.576904
渋谷新南口店,東京都渋谷区渋谷3-27-15,35.65609,139.70459
ヨシヅヤ名古屋名西店,愛知県名古屋市西区名西2-33-8,35.190826,136.87796
佐賀大学医学部附属病院店,佐賀県佐賀市鍋島5-1-1,33.284588,130.266861
