name,address,latitude,longitude
関内仲通り店,神奈川県横浜市中区住吉町2-22,35.445812,139.638016
神田中央通り店,東京都千代田区鍛冶町2-6-1,35.691917,139.771942
石神井公園駅前店,東京都練馬区石神井町3-20-15,35.74316,139.60614
町田金森店,東京都町田市金森3-21-15,35.528423,139.462952
DOUTOR）,群馬県太田市大島町455-1,36.298759,139.360474
コーチャンフォー若葉台店,東京都稲城市若葉台2-9,35.623409,139.473785
ビーンズ新杉田店,神奈川県横浜市磯子区新杉田町6,35.386219,139.619858
洗足駅前店,東京都目黒区洗足2-21-1,35.610592,139.694443
川越店,埼玉県川越市脇田町6-5,35.909641,139.48291
吉祥寺元町通り店,東京都武蔵野市吉祥寺本町1-8-10,35.704861,139.578293
我孫子南口店,千葉県我孫子市本町2-1-2,35.872398,140.011551
イズミヤ八尾店,大阪府八尾市沼1-1,34.588596,135.602982
竹の塚店,東京都足立区竹の塚6-8-4,35.79451,139.792282
ドトールコーヒーショップ上板橋南口店,東京都板橋区上板橋2-36-8,35.763409,139.676041
千駄ヶ谷1丁目店,東京都渋谷区千駄ヶ谷1-21-14,35.678787,139.709625
ニコモール新田店,群馬県太田市新田市野井町592-13,36.30278,139.302261
南行徳店,千葉県市川市南行徳1-20-13,35.672054,139.901825
イズミヤ八幡店,京都府八幡市八幡一ノ坪23-1,34.860188,135.712051
JR六甲道店,兵庫県神戸市灘区永手町4-1-1,34.715218,135.239136
PLANT岐阜瑞穂店,岐阜県瑞穂市犀川5-38,35.369984,136.677109
大久保店,東京都新宿区百人町1-17-7,35.701603,139.697617
新宿アイランド店,東京都新宿区西新宿6-4-1,35.694016,139.693192
豊田店,東京都日野市多摩平1-2-1,35.66029,139.380692
御嶽山店,東京都大田区北嶺町32-13,35.585579,139.681549
葛西駅前店,東京都江戸川区中葛西5-34-11,35.663033,139.872116
府中フォーリス店,東京都府中市宮町1-41-1,35.670776,139.479736
大分中央商店街店,大分県大分市中央町1-3-10,33.236694,131.606598
横須賀大滝町店,神奈川県横須賀市大滝町2-16,35.281563,139.67012
名古屋栄店,愛知県名古屋市中区栄3-14-13,35.166393,136.906998
東日本橋店,東京都中央区東日本橋2-1-6,35.691986,139.785049
