name,address,latitude,longitude
目黒東口店,東京都品川区上大崎2-14-5,35.634094,139.717163
赤坂1丁目店,東京都港区赤坂1-11-28,35.668858,139.741394
イオン大塔ショッピングセンター店,長崎県佐世保市大塔町14-2,33.147987,129.777878
JR和歌山駅店,和歌山県和歌山市美園町5-61,34.231262,135.19162
長岡東口店,新潟県長岡市台町2-4-56,37.446583,138.854828
矢向駅前店,神奈川県横浜市鶴見区矢向6-5-2,35.538612,139.680573
広島市民病院店,広島県広島市中区基町7-33,34.397812,132.458832
ふじみ野店,埼玉県富士見市ふじみ野西1-20-2,35.860523,139.521988
牧の原モア店,千葉県印西市牧の原1-3,35.804539,140.166428
円町駅前店,京都府京都市中京区西ノ京円町8,35.018314,135.731552
オズ大泉店,東京都練馬区東大泉2-10-11,35.75275,139.59494
世田谷ビジネススクエア店,東京都世田谷区用賀4-10-1,35.62669,139.633987
芝田店,大阪府大阪市北区芝田2-7-18,34.707211,135.496536
新宿1丁目南店,東京都新宿区新宿1-20-4,35.689037,139.712265
金沢文庫店,神奈川県横浜市金沢区谷津町367,35.342571,139.622452
エッソ秦野中井インターチェンジ店,神奈川県秦野市西大竹706-1,35.357151,139.236069
千歳烏山南口店,東京都世田谷区南烏山5-12-3,35.667198,139.60228
PLANT境港店,鳥取県境港市竹内団地276,35.520149,133.251648
鹿児島中町店,鹿児島県鹿児島市中町4-24,31.592072,130.556015
梅屋敷店,東京都大田区大森西6-14-13,35.567558,139.727112
虎ノ門2丁目店,東京都港区虎ノ門2-5-4,35.668034,139.747711
曙橋店,東京都新宿区住吉町7-1,35.692493,139.723312
エッソ嶋店,山形県山形市嶋北4-5-30,38.289288,140.31871
神保町駅前店,東京都千代田区神田神保町1-10-1,35.696121,139.758408
名鉄岐阜店,岐阜県岐阜市長住町2-11-1,35.411823,136.760895
ドトールコーヒーショップ京都四条通り北店,京都府京都市下京区柳馬場西入ル立売中之町104,NaN,NaN
名古屋ブロッサ店,愛知県名古屋市東区東桜1-1,35.173351,136.909592
富士宮バイパス店,静岡県富士宮市ひばりが丘700,35.233921,138.620209
博多駅いきいき通り店,福岡県福岡市博多区博多駅中央街1-1,33.589912,130.420395
札幌元町店,北海道札幌市東区北三十一条東15-1-1,43.101254,141.36908
