name,address,latitude,longitude
札幌狸小路店,北海道札幌市中央区南三条西3-17-9,43.057087,141.35379
神田北口店,東京都千代田区内神田3-20-3,35.69281,139.770798
シュロアモール筑紫野店,福岡県筑紫野市原田836-6,33.44191,130.535904
田町センタービル店,東京都港区芝5-34-7,35.64587,139.746704
イオンモール鈴鹿店,三重県鈴鹿市庄野羽山4-1-2,34.87376,136.533142
京王府中店,東京都府中市府中町1-3-6,35.6721,139.480743
京王橋本店,神奈川県相模原市緑区橋本2-3-2,35.595039,139.343643
石川町北口店,神奈川県横浜市中区吉浜町1-6,35.439529,139.642532
福島野田店,福島県福島市野田町4-1-3,37.759838,140.453857
上野浅草通り店,東京都台東区東上野4-2-3,35.712086,139.779205
菊名駅前店,神奈川県横浜市港北区菊名4-1-6,35.509865,139.631943
高田馬場4丁目店,東京都新宿区高田馬場4-8-4,35.713566,139.703232
阪急富田店,大阪府高槻市富田町1-6-3,34.83609,135.593735
有楽町電気ビル店,東京都千代田区有楽町1-7-1,35.674358,139.761444
ドトールコーヒーショップ西国分寺店,東京都国分寺市泉町3-35-1,35.699017,139.465683
天満橋店,大阪府大阪市中央区谷町1-5-1,34.688553,135.516769
プラザ鶴見店,岐阜県大垣市鶴見町字上渡瀬641-2,35.359066,136.641968
生田駅前店,神奈川県川崎市多摩区生田7-8-4,35.61536,139.541931
イオンモール盛岡店,岩手県盛岡市前潟4-7-1,39.710526,141.101059
三重大学病院店,三重県津市江戸橋2-174,34.742409,136.522507
八戸十三日町店,青森県八戸市十三日町15,40.508873,141.488846
追浜店,神奈川県横須賀市追浜本町1-28-5,35.31662,139.625565
練馬高野台店,東京都練馬区高野台1-7-32,35.741177,139.616013
北心斎橋店,大阪府大阪市中央区南船場3-11-2,34.676537,135.501389
アトレ新浦安店,千葉県浦安市入船1-1-1,35.64994,139.91272
ドトールコーヒーショップイオン東神奈川店,神奈川県横浜市神奈川区富家町1-1,35.479996,139.634232
モービル浜松上島店,静岡県浜松市中央区上島6-1-39,34.739388,137.737244
高麗橋店,大阪府大阪市中央区高麗橋2-4-9,34.689781,135.50502
荻窪駅前店,東京都杉並区上荻1-8-10,35.704998,139.620499
鴬谷北口店,東京都台東区根岸1-9-9,35.722816,139.777786
