name,address,latitude,longitude
相鉄星川店,神奈川県横浜市保土ケ谷区星川1-1-2,35.458225,139.595459
九段店,東京都千代田区九段南2-2-8,35.69437,139.747223
堺市立総合医療センター店,大阪府堺市西区家原寺町1丁1-1,34.537155,135.473618
田村船引店,福島県田村市船引町船引字川代58,37.43399,140.591751
アミュプラザ小倉店,福岡県北九州市小倉北区浅野1-1-1,33.887192,130.881485
長原店,東京都大田区上池台1-32-3,35.601704,139.69783
仙台一番町3丁目店,宮城県仙台市青葉区一番町3-10-25,38.261612,140.871567
神田小川町店,東京都千代田区神田小川町2-2,35.694706,139.764847
本郷三丁目店,東京都文京区本郷2-40-18,35.706779,139.760132
ブルメール舞多聞店,兵庫県神戸市垂水区舞多聞東2-1-45,34.664722,135.053909
入谷駅前店,東京都台東区下谷2-1-10,35.720188,139.783875
盛岡駅店,岩手県盛岡市盛岡駅前通1-48,39.696434,141.138824
十条南口店,東京都北区上十条1-11-8,35.759483,139.722382
三ノ輪店,東京都台東区根岸5-22-6,35.730095,139.791275
経堂農大通り店,東京都世田谷区経堂1-21-18,35.650436,139.637085
仙台中央通り大町店,宮城県仙台市青葉区一番町3-6-8,38.260822,140.873535
京阪三条店,京都府京都市東山区三条大橋東詰,35.00703,135.775436
渋谷1丁目店,東京都渋谷区渋谷1-14-15,35.660191,139.702484
豊橋広小路店,愛知県豊橋市広小路1-36,34.76413,137.383682
千歳烏山店,東京都世田谷区南烏山4-12-5,35.668777,139.600983
高松丸亀町店,香川県高松市丸亀町14-6,34.345123,134.050507
早稲田店,東京都新宿区馬場下町14-1,35.706238,139.718674
エッソ多摩ニュータウン店,東京都八王子市松木33-14,35.624878,139.394135
仙台クリスロード店,宮城県仙台市青葉区中央2-5-6,38.261417,140.876663
ドトールコーヒーショップ渋谷神南1丁目店,東京都渋谷区神南1-10-1,35.66267,139.701263
梅田シティ店,大阪府大阪市北区大淀中1-1-90,34.704723,135.491013
ドトールコーヒーショップ飯田橋神楽坂店,東京都新宿区神楽坂1-12,35.700867,139.742706
ドトールコーヒーショップ,東京都日野市高幡116-10,35.661751,139.414551
八千代台店,千葉県八千代市八千代台東1-2-14,35.699997,140.091843
アートヴィレッジ大崎セントラルタワー店,東京都品川区大崎1-2-2,35.621803,139.728378
