name,address,latitude,longitude
不動前店,東京都品川区西五反田5-12-1,35.625717,139.713913
沖縄イオン具志川店,沖縄県うるま市字前原幸崎原303,26.337858,127.844788
鶴岡S‐MALL店,山形県鶴岡市錦町2-21,38.738201,139.832336
玉川学園店,東京都町田市玉川学園2-21-37,35.562923,139.463379
新宿3丁目東店,東京都新宿区新宿3-11-9,35.691994,139.706604
弘前イトーヨーカドー店,青森県弘前市駅前3-2-1,40.599476,140.480881
天満駅前店,大阪府大阪市北区天神橋4-10-2,34.705711,135.511169
中国労災病院店,広島県呉市広多賀谷1-5-1,34.230743,132.613968
八女店,福岡県八女市大島182-1,33.219826,130.562653
大泉学園北口店,東京都練馬区東大泉1-30-4,35.749832,139.58638
松戸東口店,千葉県松戸市松戸1226-5,35.783482,139.901688
町田駅前店,東京都町田市原町田6-11-10,35.544483,139.446243
日吉店,神奈川県横浜市港北区日吉本町1-21-9,35.553532,139.646057
徳山中央病院店,山口県周南市孝田町1-1,34.047676,131.83287
銀座4丁目店,東京都中央区銀座4-11-6,35.66993,139.768784
北海道庁店,北海道札幌市中央区北三条西6,43.064438,141.347061
築地聖路加通り店,東京都中央区築地3-7-1,35.668041,139.773697
サカエチカ店,愛知県名古屋市中区栄3-4-6先,35.168667,136.906448
ドトールコーヒーショップ人形町箱崎店,東京都中央区日本橋箱崎町25-1,35.680386,139.786911
モービル柳通り新津店,静岡県浜松市中央区新津町637-1,34.720024,137.74144
中標津店,北海道標津郡中標津町南町3-10,43.534557,144.978394
与野東口店,埼玉県さいたま市浦和区上木崎1-1-2,35.885181,139.638931
アレア品川店,東京都港区港南1-9-36,35.63068,139.741974
阪急庄内店,大阪府豊中市庄内西町3-1-5,34.749115,135.474411
船橋北口店,千葉県船橋市本町5-4-5,35.702911,139.986145
市が尾駅前店,神奈川県横浜市青葉区市ヶ尾町1063-4,35.551044,139.541061
エッソ公津の杜店,千葉県成田市公津の杜2-27-11,35.759106,140.297852
松山湊町店,愛媛県松山市湊町4-7-12,33.835777,132.767303
麹町4丁目店,東京都千代田区麹町4-3-1,35.683212,139.737595
名駅広小路店,愛知県名古屋市中村区名駅南1-17-28,35.167896,136.887604
