name,address,latitude,longitude
関西医科大学附属枚方病院店,大阪府枚方市新町2-3-1,34.817467,135.64505
上永谷店,神奈川県横浜市港南区丸山台1-13-5,35.401466,139.572098
町屋駅前店,東京都荒川区荒川7-50-9,35.742722,139.780869
名古屋セントラル病院店,愛知県名古屋市中村区太閤3-7-7,35.165829,136.880219
関西ろうさい病院店,兵庫県尼崎市稲葉荘3-1-69,34.73568,135.386536
本川越ペペ店,埼玉県川越市新富町1-22,35.914635,139.481705
鴻巣駅前店,埼玉県鴻巣市本町1-1-3,36.059147,139.509964
祖師ヶ谷大蔵駅店,東京都世田谷区祖師谷1-7-1,35.643196,139.609253
岡山表町2丁目店,岡山県岡山市北区表町2-2-66,34.66127,133.929276
北浦和東口店,埼玉県さいたま市浦和区北浦和3-8-15,35.872849,139.645828
仙台一番町4丁目店,宮城県仙台市青葉区一番町4-5-21,38.264454,140.870834
能見台店,神奈川県横浜市金沢区能見台通1-2,35.360519,139.629074
近鉄橿原神宮前駅店,奈良県橿原市久米町618,34.483025,135.793121
京成成田店,千葉県成田市花崎町816-15,35.777283,140.315475
要町店,東京都豊島区要町1-9-3,35.733551,139.697876
九州労災病院店,福岡県北九州市小倉南区曽根北町1-1,33.837269,130.938339
新宿サブナード店,東京都新宿区歌舞伎町1,35.695393,139.701294
台東4丁目店,東京都台東区台東4-28-8,35.707188,139.77951
北上さくら野店,岩手県北上市本通り2-2-1,39.289082,141.115906
浜田山店,東京都杉並区浜田山3-30-11,35.68261,139.627258
西武池袋駅店,東京都豊島区南池袋1-28,35.729187,139.711411
MALL江南店,愛知県江南市松竹町上野205,35.342606,136.855438
練馬千川通り店,東京都練馬区豊玉北5-18-9,35.737183,139.653992
平井北口店,東京都江戸川区平井3-30-35,35.706276,139.842941
松戸伊勢丹前店,千葉県松戸市松戸1305-2,35.783115,139.89949
藤枝市立総合病院店,静岡県藤枝市駿河台4-1-11,34.861412,138.229004
新大手町ビル店,東京都千代田区大手町2-2-1,35.685474,139.767288
エッソ狭山ヶ丘21店,埼玉県所沢市林3-556-1,35.808964,139.403244
ドトールコーヒーショップ日暮里駅前店,東京都荒川区西日暮里2-19-7,35.728195,139.771561
初台南口店,東京都渋谷区初台1-53-1,35.680622,139.68573
