name,address,latitude,longitude
湘南鎌倉総合病院店,神奈川県鎌倉市岡本1370-1,35.34404,139.512985
ドトールコーヒーショップ喜多見店,東京都世田谷区喜多見8-18-11,35.636353,139.587936
大川店,福岡県大川市酒見215-1,33.2155,130.391327
新橋銀座口店,東京都港区新橋1-8-4,35.667068,139.760483
エッソ狩場インター店,神奈川県横浜市保土ケ谷区権太坂1-3-30,35.444645,139.577393
関東労災病院店,神奈川県川崎市中原区木月住吉町1-1,35.568249,139.65712
長岡天神店,京都府長岡京市天神1-1-7,34.925686,135.692596
吉祥寺公園口店,東京都武蔵野市吉祥寺南町1-8-5,35.701904,139.578857
新青山ビル店,東京都港区南青山1-1-1,35.672642,139.724991
ひたちなかファッションクルーズ店,茨城県ひたちなか市新光町35,36.406807,140.586945
西新宿3丁目店,東京都新宿区西新宿3-1-7,35.687344,139.694641
京阪古川橋店,大阪府門真市垣内町1-20,34.740944,135.593536
赤坂青山通り店,東京都港区赤坂4-8-20,35.67593,139.733521
新宿三井ビル店,東京都新宿区西新宿2-1-1,35.691662,139.693924
石川パーキングエリア下り店,東京都八王子市石川町2975,35.676861,139.371567
ららぽーとTOKYO‐BAY店,千葉県船橋市浜町2-1-1,35.686241,139.990204
みぞのくちノクティ店,神奈川県川崎市高津区溝口1-4-1,35.599026,139.612564
大山サンロード店,東京都板橋区大山東町52-2,35.748989,139.704056
東久留米西口店,東京都東久留米市本町1-5-21,35.759926,139.533691
ドトールコーヒーショップ問屋町店,青森県青森市第二問屋町4-10-26,40.788097,140.750565
大宮駅前店,埼玉県さいたま市大宮区桜木町1-8-1,35.904579,139.621017
横浜ジョイナス店,神奈川県横浜市西区南幸1-4,35.466694,139.621292
長崎観光通り店,長崎県長崎市万屋町4-13,32.745056,129.878876
荻窪南口店,東京都杉並区荻窪5-29-7,35.703735,139.621094
泉ヶ丘駅店,大阪府堺市南区竹城台1丁1-1,34.497997,135.511017
エッソ相模富士店,神奈川県相模原市中央区富士見1-8-1,35.570827,139.378082
JR岡山駅2階改札内店,岡山県岡山市北区駅元町1-1,34.665607,133.918015
清瀬北口店,東京都清瀬市元町1-2-7,35.772301,139.52037
神田和泉町店,東京都千代田区神田和泉町1-2-19,35.699192,139.77597
心斎橋1丁目店,大阪府大阪市中央区心斎橋筋1-2-16,34.674583,135.501404
